Date,네이버,셀트리온,알테오젠,두산에너빌리티,portfolio,cumulative,peak,dd
2016-02-24,0.0,0.0,0.0,-0.0024867328743934094,-0.0024867328743934094,1.076510244542352,1.1664168483953787,-7.7079308290779425
2016-02-25,0.0,0.0,0.0,0.0,0.0,1.076510244542352,1.1664168483953787,-7.7079308290779425
2016-02-26,0.0,0.0,0.0,0.0,0.0,1.076510244542352,1.1664168483953787,-7.7079308290779425
2016-02-29,0.0,0.0,0.0,0.0016375480732689824,0.0016375480732689824,1.0782730818191566,1.1664168483953787,-7.556798129029096
2016-03-02,0.0,0.0,0.0,0.0,0.0,1.0782730818191566,1.1664168483953787,-7.556798129029096
2016-03-03,0.0,0.0,0.0,0.020596313908540588,0.020596313908540588,1.1004815326914335,1.1664168483953787,-5.652808924583991
2016-03-04,0.0,0.0,0.0,0.0,0.0,1.1004815326914335,1.1664168483953787,-5.652808924583991
2016-03-07,0.0,-0.018936724739945468,0.0,0.003932252448313384,-0.015004472291632084,1.083969388026712,1.1664168483953787,-7.0684387388683865
2016-03-08,0.004594836622317221,0.0,0.0,0.0,0.004594836622317221,1.0889500502682878,1.1664168483953787,-6.641433397816633
2016-03-09,0.0,0.0,0.0034069734867433715,0.0,0.0034069734867433715,1.0926600742179398,1.1664168483953787,-6.3233632366426304
2016-03-10,0.0147285887426847,0.0,0.0,0.003778721983212491,0.01850731072589719,1.1128822737292732,1.1664168483953787,-4.589660612306161
2016-03-11,0.0,0.0,0.0,0.0,0.0,1.1128822737292732,1.1664168483953787,-4.589660612306161
2016-03-14,0.0,-0.0055286399048840775,0.0,0.0,-0.0055286399048840775,1.1067295483812953,1.1664168483953787,-5.117150021983503
2016-03-15,0.0017258592128489127,0.0,0.0,0.0,0.0017258592128489127,1.1086396077685012,1.1664168483953787,-4.953395581207588
2016-03-16,0.0,0.002861839022673571,0.0,0.0,0.002861839022673571,1.1118123558600947,1.1664168483953787,-4.6813874997092615
2016-03-17,0.0,0.0,0.0,-0.006165115080095746,-0.006165115080095746,1.1049579047387448,1.1664168483953787,-5.269037715048618
2016-03-18,0.0,0.0,0.0004927818312609187,0.0,0.0004927818312609187,1.1055024079185083,1.1664168483953787,-5.222356017976719
2016-03-21,0.004207832721570585,0.0,0.0,-0.00035122577397432667,0.0038566069475962587,1.1097658961854713,1.1664168483953787,-4.856835897718837
2016-03-22,0.0,0.0,0.0,0.0,0.0,1.1097658961854713,1.1664168483953787,-4.856835897718837
2016-03-23,0.0,0.0,0.0,0.0,0.0,1.1097658961854713,1.1664168483953787,-4.856835897718837
2016-03-24,0.0,0.0,0.0,-0.006481012555183317,-0.006481012555183317,1.102573489478979,1.1664168483953787,-5.473459938805592
2016-03-25,0.0,-0.00029085701485293285,0.0,-0.0020154413508058056,-0.0023062983656587386,1.1000306260421748,1.1664168483953787,-5.691466343660106
2016-03-28,0.0,0.0,0.0,0.0,0.0,1.1000306260421748,1.1664168483953787,-5.691466343660106
2016-03-29,0.0,0.0,0.0,0.0,0.0,1.1000306260421748,1.1664168483953787,-5.691466343660106
2016-03-30,0.0,0.0,0.0,0.0,0.0,1.1000306260421748,1.1664168483953787,-5.691466343660106
2016-03-31,0.0,0.0,0.0,-0.0025947945205479447,-0.0025947945205479447,1.0971762726012857,1.1664168483953787,-5.936177610032486
2016-04-01,0.0,0.023947650735694163,0.0,0.0,0.023947650735694163,1.123451066773032,1.1664168483953787,-3.6835700445731825
2016-04-04,0.0,0.0,-0.00045694352159468435,0.0,-0.00045694352159468435,1.1229377130862415,1.1664168483953787,-3.7275812132644375
2016-04-05,0.0,0.0,0.0,0.0,0.0,1.1229377130862415,1.1664168483953787,-3.7275812132644375
2016-04-06,0.009280469681956454,-0.023651411513392125,0.0,0.0,-0.01437094183143567,1.1068000405311536,1.1664168483953787,-5.111106543620241
2016-04-07,0.0,0.0,0.0,0.0,0.0,1.1068000405311536,1.1664168483953787,-5.111106543620241
2016-04-08,0.0,0.0,0.0026429860119897234,0.0,0.0026429860119897234,1.109725297556347,1.1664168483953787,-4.860316525521853
2016-04-11,0.010270325850129122,0.0,0.0,0.011791512897978154,0.022061838748107278,1.1342078781257305,1.1664168483953787,-2.7613601701619426
2016-04-12,0.0,0.0,-0.005321809830041341,0.0,-0.005321809830041341,1.1281718394906106,1.1664168483953787,-3.2788457194682303
2016-04-14,0.0,0.0,0.0,0.0007968708464272835,0.0007968708464272835,1.129070846739261,1.1664168483953787,-3.201771451389278
2016-04-15,0.0,0.0,0.0,0.0,0.0,1.129070846739261,1.1664168483953787,-3.201771451389278
2016-04-18,0.0,0.0,0.00709542066845947,-0.00054,0.00655542066845947,1.1364723811041306,1.1664168483953787,-2.5672183432914433
2016-04-19,-0.005707917483577752,0.0,0.0,0.0,-0.005707917483577752,1.129985490530423,1.1664168483953787,-3.1233566211833974
2016-04-20,0.0,0.0,0.0,0.0,0.0,1.129985490530423,1.1664168483953787,-3.1233566211833974
2016-04-21,0.0,0.0,0.0,0.0,0.0,1.129985490530423,1.1664168483953787,-3.1233566211833974
2016-04-22,0.0,0.0,-0.0047643955446889435,0.0,-0.0047643955446889435,1.1246017926937766,1.1664168483953787,-3.584915269281858
2016-04-25,0.0,0.0,0.0,-0.0075400762951094834,-0.0075400762951094834,1.1161222093752488,1.1664168483953787,-4.311892364150906
2016-04-26,0.010797599019336707,0.0,0.0,0.0,0.010797599019336707,1.128173649448659,1.1664168483953787,-3.278690546979869
2016-04-27,0.0,0.0,0.0,0.0032161947714817634,0.0032161947714817634,1.1318020756413392,1.1664168483953787,-2.9676159772262003
2016-04-28,0.0,0.0,0.0,0.0,0.0,1.1318020756413392,1.1664168483953787,-2.9676159772262003
2016-04-29,0.0,0.0,0.0,-0.0002523246189562935,-0.0002523246189562935,1.1315164941138691,1.1664168483953787,-2.9920996365511594
2016-05-02,0.0,0.0,0.0,0.0,0.0,1.1315164941138691,1.1664168483953787,-2.9920996365511594
2016-05-03,0.0,0.0,0.0,0.0,0.0,1.1315164941138691,1.1664168483953787,-2.9920996365511594
2016-05-04,0.011816382843305802,0.0,0.0,0.0,0.011816382843305802,1.1448869262018337,1.1664168483953787,-1.8458171470313867
2016-05-09,0.0,0.0,0.0,0.0,0.0,1.1448869262018337,1.1664168483953787,-1.8458171470313867
2016-05-10,0.0,0.0,0.0,0.0,0.0,1.1448869262018337,1.1664168483953787,-1.8458171470313867
2016-05-11,0.0,0.0,0.0,0.0,0.0,1.1448869262018337,1.1664168483953787,-1.8458171470313867
2016-05-12,0.0,0.0,0.0,0.0,0.0,1.1448869262018337,1.1664168483953787,-1.8458171470313867
2016-05-13,0.0015492997508995295,0.0,0.0,0.0,0.0015492997508995295,1.1466606992314063,1.1664168483953787,-1.6937468959875377
2016-05-16,0.0,0.0,0.0,0.0,0.0,1.1466606992314063,1.1664168483953787,-1.6937468959875377
2016-05-17,0.0,0.0,0.0,0.0,0.0,1.1466606992314063,1.1664168483953787,-1.6937468959875377
2016-05-18,0.0,0.0,0.0,0.0,0.0,1.1466606992314063,1.1664168483953787,-1.6937468959875377
2016-05-19,-0.0037781845938325035,0.0,0.0,0.0,-0.0037781845938325035,1.142328403443217,1.1664168483953787,-2.065166066942514
2016-05-20,0.0,0.0,0.0,0.0,0.0,1.142328403443217,1.1664168483953787,-2.065166066942514
2016-05-23,0.0,0.0,0.0,0.0,0.0,1.142328403443217,1.1664168483953787,-2.065166066942514
2016-05-24,0.001493246103424983,0.0,0.0,0.0,0.001493246103424983,1.1440341808804904,1.1664168483953787,-1.9189252577824008
2016-05-25,0.0,0.0,0.0,0.0,0.0,1.1440341808804904,1.1664168483953787,-1.9189252577824008
2016-05-26,0.0,0.0,0.0,0.0,0.0,1.1440341808804904,1.1664168483953787,-1.9189252577824008
2016-05-27,0.0,0.0,0.0,0.0,0.0,1.1440341808804904,1.1664168483953787,-1.9189252577824008
2016-05-30,-0.006430063246661982,0.0,0.0,0.0,-0.006430063246661982,1.1366779687410857,1.1664168483953787,-2.549592771675436
2016-05-31,0.0,0.0,0.0,0.0,0.0,1.1366779687410857,1.1664168483953787,-2.549592771675436
2016-06-01,0.0,-0.0082195686617386,0.0,0.0,-0.0082195686617386,1.1273349661307328,1.1664168483953787,-3.3505930850030383
2016-06-02,0.0,0.0,0.007922306540189715,0.0,0.007922306540189715,1.1362660593058949,1.1664168483953787,-2.584906856494901
2016-06-03,0.0,0.0,0.0,0.0,0.0,1.1362660593058949,1.1664168483953787,-2.584906856494901
2016-06-07,0.0,0.0,-0.00037317886932344764,0.0,-0.00037317886932344764,1.1358420288226325,1.1664168483953787,-2.6212601108092284
2016-06-08,0.003589934904850281,0.0,0.0,0.0,0.003589934904850281,1.1399196277682988,1.1664168483953787,-2.27167677349069
2016-06-09,0.0,0.0,-0.005361186057039383,0.0,-0.005361186057039383,1.1338083065537619,1.1664168483953787,-2.7956164973504913
2016-06-10,0.0,0.0,0.0,0.0,0.0,1.1338083065537619,1.1664168483953787,-2.7956164973504913
2016-06-13,0.0,-0.009505891902593546,0.005077198335644937,0.0,-0.004428693566948609,1.1287870170003742,1.1664168483953787,-3.2261049252478906
2016-06-14,0.0,0.0,0.0,0.0,0.0,1.1287870170003742,1.1664168483953787,-3.2261049252478906
2016-06-15,0.0,0.0,0.0,0.0,0.0,1.1287870170003742,1.1664168483953787,-3.2261049252478906
2016-06-16,0.0,0.0,0.0,0.0,0.0,1.1287870170003742,1.1664168483953787,-3.2261049252478906
2016-06-17,0.0,0.0,0.009344994523548741,0.0,0.009344994523548741,1.1393355254924955,1.1664168483953787,-2.321753405751861
2016-06-20,0.0,0.0,0.0,0.0,0.0,1.1393355254924955,1.1664168483953787,-2.321753405751861
2016-06-21,0.0,0.0,0.0,0.0,0.0,1.1393355254924955,1.1664168483953787,-2.321753405751861
2016-06-22,0.0,0.0,0.0,0.0,0.0,1.1393355254924955,1.1664168483953787,-2.321753405751861
2016-06-23,-0.010852095388976904,0.0,0.0,0.0,-0.010852095388976904,1.126971347689801,1.1664168483953787,-3.381767055220644
2016-06-24,0.0,0.0,0.0,0.0,0.0,1.126971347689801,1.1664168483953787,-3.381767055220644
2016-06-27,0.0,0.0,0.0,0.0,0.0,1.126971347689801,1.1664168483953787,-3.381767055220644
2016-06-28,-0.0027354695312390583,0.0,0.0,0.0,-0.0027354695312390583,1.123888551905616,1.1664168483953787,-3.6460632876032393
2016-06-29,0.0,0.0,0.0,0.0,0.0,1.123888551905616,1.1664168483953787,-3.6460632876032393
2016-06-30,-0.0010133164458028903,0.0,0.0,0.0,-0.0010133164458028903,1.1227496971527204,1.1664168483953787,-3.743700316291771
2016-07-01,0.0,0.005671069093671161,0.0,0.005388296278322061,0.011059365371993223,1.1351665962748272,1.1664168483953787,-2.679166728733559
2016-07-04,0.012819693635173785,0.0,-0.0012262509029617144,0.0,0.011593442732212071,1.1483270852002594,1.1664168483953787,-1.5508832215519819
2016-07-05,0.0,-0.00608086060510475,0.0,0.0,-0.00608086060510475,1.1413442682660904,1.1664168483953787,-2.1495385773774034
2016-07-06,0.0,0.0,0.0002752816069318629,-0.0010451698670605612,-0.0007698882601286984,1.140465560713187,1.1664168483953787,-2.2248724988748627
2016-07-07,-0.009066572093175636,0.0,0.0,0.0,-0.009066572093175636,1.130125447487197,1.1664168483953787,-3.1113577412832596
2016-07-08,0.0,0.0,0.0,0.0,0.0,1.130125447487197,1.1664168483953787,-3.1113577412832596
2016-07-11,0.0038799221395621687,0.0,0.012692130050203202,0.013994935076406676,0.030566987266172047,1.164669977649715,1.1664168483953787,-0.14976384712437604
2016-07-12,0.0,-0.0035121266211128157,0.0,0.0,-0.0035121266211128157,1.1605795092164006,1.1664168483953787,-0.5004505196412794
2016-07-13,0.0,0.0,0.0,0.0,0.0,1.1605795092164006,1.1664168483953787,-0.5004505196412794
2016-07-14,0.0,-0.0010994783545035794,-0.005799129674174502,0.0,-0.006898608028678081,1.152573126096201,1.1664168483953787,-1.1868589105363336
2016-07-15,0.0,0.0,0.0,0.0020893115054255638,0.0020893115054255638,1.1549812103893982,1.1664168483953787,-0.9804074779708816
2016-07-18,0.0,0.0,0.0,0.0,0.0,1.1549812103893982,1.1664168483953787,-0.9804074779708816
2016-07-19,0.0,0.0,0.0,0.0,0.0,1.1549812103893982,1.1664168483953787,-0.9804074779708816
2016-07-20,0.0,0.018563493528538085,0.002922518335520729,-0.0006909853782581056,0.020795026485800706,1.1789990752500479,1.1789990752500479,0.0
2016-07-21,0.0,0.0,0.0,0.0,0.0,1.1789990752500479,1.1789990752500479,0.0
2016-07-22,0.0,0.0,0.0,-0.0035599228285691786,-0.0035599228285691786,1.1748019295272032,1.1789990752500479,-0.3559922828569255
2016-07-25,0.0,0.0,0.0,0.0,0.0,1.1748019295272032,1.1789990752500479,-0.3559922828569255
2016-07-26,0.0,0.0,0.0,0.004582719516996981,0.004582719516996981,1.1801857172582533,1.1801857172582533,0.0
2016-07-27,0.0,-0.004601085964755345,0.0,0.0,-0.004601085964755345,1.1747555813187716,1.1801857172582533,-0.46010859647553853
2016-07-28,0.0,0.0,0.0,0.0007621816260285347,0.0007621816260285347,1.1756509584379273,1.1801857172582533,-0.38424112019088524
2016-07-29,0.0,-0.008965283238696378,0.0,0.0,-0.008965283238696378,1.1651109146056864,1.1801857172582533,-1.2773246135860628
2016-08-01,0.0,0.0,0.0,0.0,0.0,1.1651109146056864,1.1801857172582533,-1.2773246135860628
2016-08-02,0.0,0.0,0.0,0.0,0.0,1.1651109146056864,1.1801857172582533,-1.2773246135860628
2016-08-03,0.0,0.0,0.0,0.0,0.0,1.1651109146056864,1.1801857172582533,-1.2773246135860628
2016-08-04,0.0,0.0035159965253693417,0.0,0.0,0.0035159965253693417,1.1692074405331099,1.1801857172582533,-0.930216029952266
2016-08-05,0.0,0.0,0.0,0.007751571753986332,0.007751571753986332,1.1782706359036972,1.1801857172582533,-0.16226949085649928
2016-08-08,0.011549397358050165,0.009214064855323228,0.0,0.0,0.020763462213373392,1.2027356137294112,1.2027356137294112,0.0
2016-08-09,0.0,0.0,0.0,-0.003936266590957484,-0.003936266590957484,1.1980013257153335,1.2027356137294112,-0.3936266590957391
2016-08-10,0.0026102425967073377,0.010704755455962587,0.0,0.0,0.013314998052669925,1.2139527110343291,1.2139527110343291,0.0
2016-08-11,0.0,0.0,0.0,0.004119943602733833,0.004119943602733833,1.2189541277401765,1.2189541277401765,0.0
2016-08-12,-0.004391913562314241,0.0,0.0,0.0,-0.004391913562314241,1.2136005865747155,1.2189541277401765,-0.4391913562314277
2016-08-16,0.0,0.012075556023490325,0.0,0.0,0.012075556023490325,1.2282554884480392,1.2282554884480392,0.0
2016-08-17,0.009696343078827477,0.0,0.0,0.00039769607957054217,0.01009403915839802,1.2406535474449512,1.2406535474449512,0.0
2016-08-18,0.0,0.0,0.0,0.0,0.0,1.2406535474449512,1.2406535474449512,0.0
2016-08-19,0.0,0.0,0.0,-0.004858145556492604,-0.004858145556492604,1.2346262719262848,1.2406535474449512,-0.4858145556492487
2016-08-22,0.0,0.0,0.0,0.0,0.0,1.2346262719262848,1.2406535474449512,-0.4858145556492487
2016-08-23,0.0013482997268115,0.0,0.0,0.0007857137568830686,0.0021340134836945685,1.237260981037899,1.2406535474449512,-0.27344994209213286
2016-08-24,0.0,-0.004869718657808265,0.0,0.0,-0.004869718657808265,1.2312358681539606,1.2406535474449512,-0.7590901835879728
2016-08-25,0.0,0.0,0.0,0.0,0.0,1.2312358681539606,1.2406535474449512,-0.7590901835879728
2016-08-26,0.0031110047903557076,0.0,0.0,0.0,0.0031110047903557076,1.2350662488378454,1.2406535474449512,-0.4503512377498466
2016-08-29,0.0,0.0,0.0,-0.0013716207044878839,-0.0013716207044878839,1.2333722063995252,1.2406535474449512,-0.5868955971166537
2016-08-30,0.009187872453714267,0.0,0.0,0.0,0.009187872453714267,1.24470427291988,1.24470427291988,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.0,1.24470427291988,1.24470427291988,0.0
2016-09-01,0.0,0.0,0.0,0.0029465774950893277,0.0029465774950893277,1.2483718905185075,1.2483718905185075,0.0
2016-09-02,0.0,0.0,0.0,0.0,0.0,1.2483718905185075,1.2483718905185075,0.0
2016-09-05,-0.003531670756321311,0.0,0.0,0.004904738449012823,0.0013730676926915122,1.2500859896298426,1.2500859896298426,0.0
2016-09-06,0.0,0.0,0.0,0.0,0.0,1.2500859896298426,1.2500859896298426,0.0
2016-09-07,-0.006122347148702065,0.0,0.0,0.0,-0.006122347148702065,1.2424325292356,1.2500859896298426,-0.6122347148702043
2016-09-08,0.0,0.0,0.0,0.0,0.0,1.2424325292356,1.2500859896298426,-0.6122347148702043
2016-09-09,0.0,0.0,0.0,-0.005735464172255559,-0.005735464172255559,1.2353066019777244,1.2500859896298426,-1.1822696818236111
2016-09-12,0.0,0.0,-0.002818640369282417,-0.0033685387564743605,-0.0061871791257567775,1.2276635387560584,1.2500859896298426,-1.7936726801028833
2016-09-13,0.0,0.0,0.0,0.0,0.0,1.2276635387560584,1.2500859896298426,-1.7936726801028833
2016-09-19,-0.011818142767776466,0.0,0.0,0.0,-0.011818142767776466,1.2131548357842457,1.2500859896298426,-2.95428907706841
2016-09-20,0.0,0.0,0.0,0.0,0.0,1.2131548357842457,1.2500859896298426,-2.95428907706841
2016-09-21,0.011067121425222691,0.0,0.0,0.0,0.011067121425222691,1.2265809676594661,1.2500859896298426,-1.8802724104872566
2016-09-22,0.0,0.0,0.0,0.0,0.0,1.2265809676594661,1.2500859896298426,-1.8802724104872566
2016-09-23,0.0,0.0,-0.004333874741913282,0.0,-0.004333874741913282,1.2212651193848152,1.2500859896298426,-2.3055110195708584
2016-09-26,0.0,-0.005184686896866864,0.0,0.0,-0.005184686896866864,1.2149332421227401,1.2500859896298426,-2.8120263564837997
2016-09-27,0.0013123295497893478,0.0,0.0,0.0,0.0013123295497893478,1.2165276349173992,1.2500859896298426,-2.684483706787259
2016-09-28,0.0,0.0,0.0,0.0,0.0,1.2165276349173992,1.2500859896298426,-2.684483706787259
2016-09-29,-0.006147442327260562,0.0,-0.008322426778242678,0.0,-0.01446986910550324,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-09-30,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-04,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-05,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-06,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-07,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-10,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-11,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-12,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-13,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-14,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-17,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-18,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-19,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-20,0.0,0.0,0.0,0.0,0.0,1.198924639276917,1.2500859896298426,-4.092626489484514
2016-10-21,0.0,0.0,0.0,0.003794584084596267,0.003794584084596267,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-10-24,0.0,0.0,0.0,0.0,0.0,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-10-25,0.0,0.0,0.0,0.0,0.0,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-10-26,0.0,0.0,0.0,0.0,0.0,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-10-27,0.0,0.0,0.0,0.0,0.0,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-10-28,0.0,0.0,0.0,0.0,0.0,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-10-31,0.0,0.0,0.0,0.0,0.0,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-11-01,0.0,0.0,0.0,0.0,0.0,1.2034740596317477,1.2500859896298426,-3.728697896366072
2016-11-02,0.0,0.003825344725139322,0.0,-0.0048871349262637875,-0.0010617902011244656,1.2021962226679233,1.2500859896298426,-3.830917821589201
2016-11-03,0.0,0.0,0.0,0.0,0.0,1.2021962226679233,1.2500859896298426,-3.830917821589201
2016-11-04,0.0,0.0,0.0,0.0,0.0,1.2021962226679233,1.2500859896298426,-3.830917821589201
2016-11-07,0.0,0.0,0.0,0.0,0.0,1.2021962226679233,1.2500859896298426,-3.830917821589201
2016-11-08,0.0,0.0,0.0,0.0,0.0,1.2021962226679233,1.2500859896298426,-3.830917821589201
2016-11-09,0.0,0.0,0.0,0.0,0.0,1.2021962226679233,1.2500859896298426,-3.830917821589201
2016-11-10,0.0,0.0,0.0,0.0,0.0,1.2021962226679233,1.2500859896298426,-3.830917821589201
2016-11-11,0.0,0.0,0.0,0.0030166051238013454,0.0030166051238013454,1.205822773953038,1.2500859896298426,-3.5408136755385256
2016-11-14,0.0,0.0,0.0,0.0,0.0,1.205822773953038,1.2500859896298426,-3.5408136755385256
2016-11-15,0.0,0.0,0.0,0.0,0.0,1.205822773953038,1.2500859896298426,-3.5408136755385256
2016-11-16,0.0,0.0,0.0,0.0,0.0,1.205822773953038,1.2500859896298426,-3.5408136755385256
2016-11-17,0.0,0.0,0.0,-0.009589296590724732,-0.009589296590724732,1.194259781737752,1.2500859896298426,-4.465789422103757
2016-11-18,0.0,0.0,0.0,0.0,0.0,1.194259781737752,1.2500859896298426,-4.465789422103757
2016-11-21,0.0,0.0,0.0,-0.003985414532073021,-0.003985414532073021,1.189500161448544,1.2500859896298426,-4.846532853251026
2016-11-22,0.0,0.0,0.0,0.0,0.0,1.189500161448544,1.2500859896298426,-4.846532853251026
2016-11-23,-0.00039379987950132075,0.0,0.0,-0.0004018918395037798,-0.0007956917190051005,1.1885536860203243,1.2500859896298426,-4.922245679094315
2016-11-24,0.0,0.0,0.0,0.0,0.0,1.1885536860203243,1.2500859896298426,-4.922245679094315
2016-11-25,0.0,0.0,0.0,-0.004389659407080495,-0.004389659407080495,1.183336340151665,1.2500859896298426,-5.339604637753165
2016-11-28,-0.004504658541399388,0.0,0.0,0.0,-0.004504658541399388,1.1780058139996525,1.2500859896298426,-5.766017396253951
2016-11-29,0.0,0.0,0.0,0.0,0.0,1.1780058139996525,1.2500859896298426,-5.766017396253951
2016-11-30,-0.009473934140402956,0.0,0.0,0.0,-0.009473934140402956,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-01,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-02,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-05,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-06,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-07,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-08,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-09,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-12,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-13,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-14,0.0,0.0,0.0,0.0,0.0,1.166845464500808,1.2500859896298426,-6.658783941229728
2016-12-15,0.0024919176187821112,0.012256350680748186,-0.005033376297887577,0.0,0.009714892001642722,1.17818124217104,1.2500859896298426,-5.751984107916767
2016-12-16,0.0,0.0,0.0,0.0,0.0,1.17818124217104,1.2500859896298426,-5.751984107916767
2016-12-19,0.0,0.0,0.0,0.0,0.0,1.17818124217104,1.2500859896298426,-5.751984107916767
2016-12-20,0.0,0.0,0.0,0.0,0.0,1.17818124217104,1.2500859896298426,-5.751984107916767
2016-12-21,0.0,0.0,-0.0025540316922704727,0.0,-0.0025540316922704727,1.1751721299392968,1.2500859896298426,-5.992696527438747
2016-12-22,0.0,0.0,0.0,0.0,0.0,1.1751721299392968,1.2500859896298426,-5.992696527438747
2016-12-23,0.0,0.0,0.0009609041591320071,0.0011955371900826443,0.0021564413492146514,1.1777063197127424,1.2500859896298426,-5.789975291102353
2016-12-26,0.0,0.021568437584721985,0.0,0.0,0.021568437584721985,1.2031076049625995,1.2500859896298426,-3.7580122533133657
2016-12-27,0.0,0.0,0.004177870184945223,0.0,0.004177870184945223,1.2081340323546537,1.2500859896298426,-3.3559257221666146
2016-12-28,0.0,0.0,0.0,-0.005068749534797171,-0.005068749534797171,1.2020103035401835,1.2500859896298426,-3.84579032870328
2016-12-29,0.0,0.0008472683074691977,-0.0017169256271411203,0.0,-0.0008696573196719226,1.2009649664813886,1.2500859896298426,-3.929411540961196
2017-01-02,0.0,0.0,0.0,0.005290514088338972,0.005290514088338972,1.20731868855616,1.2500859896298426,-3.4211487392436326
2017-01-03,0.0,0.0,0.0024257293497363798,0.0,0.0024257293497363798,1.2102473169334758,1.2500859896298426,-3.1868745851766023
2017-01-04,0.0,0.0,0.0,0.0,0.0,1.2102473169334758,1.2500859896298426,-3.1868745851766023
2017-01-05,0.0,-0.00760583355559902,0.0,0.004226743648960738,-0.003379089906638282,1.2061577824402898,1.2500859896298426,-3.514014840095936
2017-01-06,-0.005411086383638285,0.0,0.0,0.0,-0.005411086383638285,1.1996311584872077,1.2500859896298426,-4.036108840606628
2017-01-09,-0.006737846003776747,0.0,0.0,0.0,-0.006737846003776747,1.1915482284799888,1.2500859896298426,-4.6826987611618005
2017-01-10,0.0,0.0,0.0,0.0004872368332998729,0.0004872368332998729,1.1921287946655572,1.2500859896298426,-4.636256661147516
2017-01-11,0.0027110373052101366,0.0,0.0005335853276671885,0.0,0.003244622632877325,1.1959968027340337,1.2500859896298426,-4.326837301154378
2017-01-12,0.0,0.0,0.0,-0.006061552854769607,-0.006061552854769607,1.188747204900126,1.2500859896298426,-4.9067652336364
2017-01-13,0.0,0.0,0.0,0.0,0.0,1.188747204900126,1.2500859896298426,-4.9067652336364
2017-01-16,0.0,0.0,-0.003961487603305785,9.846946547784406e-05,-0.003863018137827941,1.1841550528863045,1.2500859896298426,-5.274112124323594
2017-01-17,0.0,0.0,0.0,0.0,0.0,1.1841550528863045,1.2500859896298426,-5.274112124323594
2017-01-18,0.0,0.0,0.0,0.0,0.0,1.1841550528863045,1.2500859896298426,-5.274112124323594
2017-01-19,0.0002871280207143688,0.0,0.0,0.0,0.0002871280207143688,1.1844950569828587,1.2500859896298426,-5.246913667627435
2017-01-20,0.0,0.0,0.0,0.0,0.0,1.1844950569828587,1.2500859896298426,-5.246913667627435
2017-01-23,0.0,0.0,0.0,0.0,0.0,1.1844950569828587,1.2500859896298426,-5.246913667627435
2017-01-24,0.0,0.0,0.0,0.0,0.0,1.1844950569828587,1.2500859896298426,-5.246913667627435
2017-01-25,0.0,0.0,0.0,0.0,0.0,1.1844950569828587,1.2500859896298426,-5.246913667627435
2017-01-26,0.0,0.0,0.0,0.0,0.0,1.1844950569828587,1.2500859896298426,-5.246913667627435
